Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
406,20,3,69.0,9991,1,0,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,1,9,10,1,0.0,3,4,1,3,3,3,1,1116,5,0,165,1281,1,0,1,4,1620,0,0,1620,1,0,2,0,3,1,3,8,2,1,4,1,1993.0,2,2,490,4,4,2,120,78,0,0,0,0,2,1,2,0,6,2009,8,4,150000
410,60,1,85.0,10800,1,0,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,2,100.0,2,4,2,0,3,3,2,789,5,0,245,1034,1,0,1,4,1050,1028,0,2078,1,0,2,1,3,1,0,8,6,1,2,1,2008.0,0,3,836,4,4,2,0,102,0,0,0,0,2,2,2,0,4,2008,6,5,339750
416,20,3,73.0,8899,1,0,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,1,0.0,2,4,2,2,3,0,2,24,5,0,1316,1340,1,0,1,4,1340,0,0,1340,0,0,2,0,3,1,2,6,6,0,2,1,2007.0,0,2,396,4,4,2,100,30,0,0,0,0,2,2,2,0,8,2007,6,5,181134
417,60,3,74.0,7844,1,0,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,4,1,3,3,3,0,209,5,0,463,672,1,4,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,4,1,1978.0,0,2,440,4,4,2,0,0,0,0,0,0,2,2,2,0,3,2006,8,4,149500
419,50,3,60.0,8160,1,0,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,2,5,1940.0,2,1,240,4,4,1,0,0,0,0,0,0,2,2,2,0,4,2007,8,1,126000
425,20,3,72.0,9000,1,0,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,2,1,1956.0,1,1,297,4,4,2,0,44,0,0,0,0,2,2,2,0,5,2008,8,4,139000
428,20,3,77.0,8593,1,0,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,1,0.0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,2,5,1964.0,2,1,352,4,4,2,0,0,0,0,0,0,2,2,2,0,7,2008,8,4,109008
429,20,3,64.0,6762,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,2,1,2007.0,1,2,628,4,4,2,105,54,0,0,0,0,2,2,2,0,9,2007,6,5,195400
432,50,4,60.0,5586,1,0,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,2,1,1980.0,2,0,0,4,4,0,0,98,0,0,0,0,2,2,2,0,9,2008,3,0,79900
434,60,3,100.0,10839,1,0,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,4,1,1997.0,0,2,470,4,4,2,0,36,0,0,0,0,2,2,2,0,7,2008,8,4,181000
443,50,4,52.0,6240,1,0,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,1,0.0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,2,5,1930.0,2,2,360,4,4,1,0,0,0,0,0,0,2,2,2,0,6,2008,8,4,162900
444,120,3,53.0,3922,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,2,4,2,0,3,0,5,0,5,0,1258,1258,1,0,1,4,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,2,1,2007.0,0,3,648,4,4,2,144,16,0,0,0,0,2,2,2,0,6,2007,6,5,172500
445,60,3,70.0,8750,1,0,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,1,0.0,2,2,2,2,3,3,2,642,5,0,273,915,1,0,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,4,1,1994.0,2,2,493,4,4,2,144,133,0,0,0,0,2,2,2,0,7,2008,8,4,210000
446,20,3,73.0,9855,1,0,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,1,0.0,3,4,1,3,3,3,5,0,5,0,1436,1436,1,1,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,2,1,1956.0,2,2,480,4,4,2,0,0,0,0,0,0,2,2,2,0,11,2009,0,4,127500
448,60,3,69.0,11214,1,0,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,930,930,1,2,1,4,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,4,1,1998.0,0,2,431,4,4,2,89,0,0,0,0,0,2,2,2,0,7,2006,8,4,199900
449,50,4,50.0,8600,1,0,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,1,0.0,3,4,0,3,3,3,5,0,5,0,780,780,1,4,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,2,5,1937.0,2,1,198,4,4,0,0,0,0,0,0,0,2,2,2,0,6,2006,8,4,119500
453,60,3,69.0,9303,1,0,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,2,4,2,0,3,3,0,742,5,0,130,872,1,0,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,2,1,1996.0,0,2,422,4,4,2,144,122,0,0,0,0,2,2,2,0,7,2007,8,4,204000
454,60,1,75.0,9000,1,0,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,768,768,1,0,1,4,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,2,1,2008.0,1,2,676,4,4,2,0,30,0,0,0,0,2,2,2,0,6,2009,8,4,210000
456,20,3,80.0,9600,1,0,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,4,1,3,3,3,0,916,5,0,326,1242,1,1,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,4,1,1973.0,2,2,528,4,4,2,0,0,0,0,0,0,2,2,2,0,9,2007,8,4,175500
459,70,4,69.0,5100,1,0,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,1,0.0,3,2,2,3,3,3,5,0,5,0,588,588,1,1,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,2,5,1925.0,2,1,228,4,4,2,192,63,0,0,0,0,2,2,2,0,6,2008,8,4,161000
461,60,1,75.0,8004,1,0,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,2,110.0,2,4,2,2,3,3,2,544,5,0,288,832,1,0,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,2,3,2009.0,0,2,552,4,4,2,0,150,0,0,0,0,2,2,2,0,12,2009,6,5,263435
464,70,3,74.0,11988,1,0,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,1,0.0,3,4,1,3,3,3,3,326,5,0,389,715,1,1,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,2,5,1939.0,2,1,240,4,4,2,0,0,0,0,0,0,2,2,2,0,8,2008,8,4,188700
465,20,3,60.0,8430,1,0,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136.0,3,4,1,2,3,3,4,616,5,0,424,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,2,1,1980.0,2,0,0,4,4,2,0,0,0,0,0,0,2,2,2,0,8,2009,8,4,124000
466,120,4,69.0,3072,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18.0,2,4,2,2,3,3,5,0,5,0,1375,1375,1,0,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,4,1,2004.0,0,2,398,4,4,2,144,20,0,0,0,0,2,2,2,0,5,2006,8,4,178740
468,70,3,79.0,9480,1,0,3,3,0,4,0,12,0,2,0,5,5,7,1942,1995,1,1,8,8,2,224.0,3,4,1,3,3,3,3,386,5,0,342,728,1,0,1,4,888,756,0,1644,0,0,1,1,3,1,2,7,6,2,2,1,1942.0,2,1,312,4,4,2,168,0,0,0,0,0,2,2,2,0,6,2007,8,4,146500
469,20,3,98.0,11428,1,0,0,3,0,4,0,16,2,2,0,2,8,5,2006,2006,1,1,12,13,2,248.0,2,4,2,2,3,3,5,0,5,0,1626,1626,1,0,1,4,1634,0,0,1634,0,0,2,0,3,1,2,7,6,1,2,1,2006.0,1,3,866,4,4,2,0,44,0,0,0,0,2,2,2,0,5,2007,8,4,250000
470,60,3,76.0,9291,1,0,0,3,0,0,0,20,7,2,0,5,6,5,1993,1993,1,1,6,6,1,120.0,2,4,2,2,3,3,2,426,5,0,406,832,1,0,1,4,832,878,0,1710,0,0,2,1,3,1,2,7,6,0,2,1,1993.0,1,2,506,4,4,2,144,70,0,0,0,0,2,2,2,0,6,2008,8,4,187000
475,120,3,41.0,5330,1,0,3,3,0,4,0,22,2,2,4,2,8,5,2000,2000,1,1,5,5,1,0.0,2,4,2,2,3,0,2,1196,5,0,298,1494,1,0,1,4,1652,0,0,1652,1,0,2,0,2,1,0,6,6,0,2,1,2000.0,1,2,499,4,4,2,96,48,0,0,0,0,2,2,2,0,8,2007,8,4,251000
477,20,3,75.0,13125,1,0,3,3,0,4,1,5,2,2,0,2,6,5,1997,1998,1,1,12,13,1,215.0,3,4,2,2,3,1,2,994,5,0,484,1478,1,0,1,4,1493,0,0,1493,1,0,2,0,3,1,2,7,6,1,4,1,1997.0,0,2,508,4,4,2,140,39,0,0,0,0,2,2,2,0,4,2008,8,4,208900
479,20,3,79.0,10637,1,0,3,3,0,4,0,5,2,2,0,2,8,5,2007,2008,3,1,12,13,2,336.0,2,4,2,0,3,1,2,1288,5,0,417,1705,1,0,1,4,1718,0,0,1718,1,0,2,0,3,1,2,7,6,1,2,1,2007.0,1,3,826,4,4,2,208,44,0,0,0,0,2,2,2,0,9,2009,8,4,297000
484,120,4,32.0,4500,1,0,3,3,0,2,0,11,2,2,3,2,6,5,1998,1998,3,1,12,13,1,116.0,3,4,2,0,3,3,2,897,5,0,319,1216,1,0,1,4,1216,0,0,1216,1,0,2,0,2,1,3,5,6,0,2,1,1998.0,2,2,402,4,4,2,0,125,0,0,0,0,2,2,2,0,5,2006,8,4,164000
485,20,3,69.0,7758,1,0,0,3,0,0,0,19,2,2,0,2,5,7,1962,2001,1,1,6,10,1,0.0,3,2,1,3,3,3,0,588,5,0,411,999,1,2,1,4,999,0,0,999,1,0,1,0,3,1,2,6,6,0,2,5,1963.0,2,1,264,4,4,2,0,132,0,0,0,0,2,2,2,0,3,2007,8,4,132500
487,20,3,79.0,10289,1,0,3,3,0,4,0,12,2,2,0,2,5,7,1965,1965,3,1,8,8,1,168.0,3,4,1,3,3,3,0,836,5,0,237,1073,1,4,1,4,1073,0,0,1073,1,0,1,1,3,1,3,6,6,0,2,1,1965.0,1,2,515,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2007,8,4,156000
493,60,3,105.0,15578,1,0,0,3,0,0,0,8,2,2,0,5,6,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,728,728,1,2,1,4,728,728,0,1456,0,0,2,1,3,1,3,8,6,0,2,1,2006.0,1,2,429,4,4,2,0,0,0,0,0,0,2,2,2,0,5,2006,6,5,172785
498,50,3,60.0,9120,1,1,3,3,0,4,0,3,2,2,0,0,7,6,1925,1950,1,1,13,14,1,0.0,3,2,2,3,3,3,4,329,5,0,697,1026,1,0,1,4,1133,687,0,1820,1,0,2,0,4,1,3,8,6,0,2,5,1925.0,2,1,240,4,4,0,0,100,0,0,0,0,2,0,2,0,6,2008,8,4,184000
499,20,3,65.0,7800,1,0,3,3,0,4,0,19,2,2,0,2,5,7,1967,2004,3,1,6,6,1,89.0,3,4,2,3,3,3,0,450,5,0,414,864,1,0,1,4,899,0,0,899,0,0,1,0,3,1,2,5,6,0,2,1,1967.0,0,1,288,4,4,2,64,0,0,0,0,0,2,2,2,0,6,2009,8,4,130000
502,60,1,75.0,9803,1,0,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,3,2,400,5,0,466,866,1,2,1,4,866,902,0,1768,0,0,2,1,3,1,2,7,6,0,2,1,2005.0,1,2,603,4,4,2,0,108,0,0,0,0,2,2,2,0,2,2008,8,4,226700
507,60,3,80.0,9554,1,0,0,3,0,4,0,20,2,2,0,5,8,5,1993,1994,1,1,12,13,1,125.0,2,4,2,2,3,3,2,380,5,0,397,777,1,0,1,4,1065,846,0,1911,0,0,2,1,3,1,2,8,6,1,4,1,1993.0,1,2,471,4,4,2,182,81,0,0,0,0,2,2,2,0,9,2006,8,4,215000
508,20,1,75.0,7862,1,0,0,3,0,4,0,21,2,2,0,2,6,5,2009,2009,1,1,12,13,1,0.0,2,4,2,2,3,3,2,27,5,0,1191,1218,1,0,1,4,1218,0,0,1218,0,0,2,0,2,1,2,4,6,0,2,1,2009.0,0,2,676,4,4,2,0,102,0,0,0,0,2,2,2,0,9,2009,6,5,208300
510,20,3,80.0,9600,1,0,3,3,0,0,0,12,2,2,0,2,5,6,1959,1959,1,1,8,8,1,132.0,3,4,1,3,3,3,0,991,5,0,50,1041,1,0,1,4,1041,0,0,1041,1,0,1,0,3,1,3,6,6,0,2,1,1959.0,1,1,270,4,4,2,224,88,0,0,0,0,2,2,2,0,7,2009,8,4,124500
512,120,3,40.0,6792,1,0,0,3,0,4,0,16,2,2,4,2,7,5,2005,2006,1,1,12,13,2,94.0,2,4,2,2,3,3,5,0,5,0,1368,1368,1,0,1,4,1368,0,0,1368,0,0,2,0,2,1,2,6,6,1,2,1,2005.0,1,2,474,4,4,2,132,35,0,0,0,0,2,2,2,0,3,2006,6,5,202665
517,80,3,69.0,10448,1,0,0,3,0,0,0,14,2,2,0,7,6,6,1972,1972,1,1,6,6,1,333.0,3,4,1,3,3,3,5,0,5,0,689,689,1,4,1,4,1378,741,0,2119,0,0,2,1,3,1,3,7,6,1,4,1,1972.0,1,2,583,4,4,2,0,104,0,0,0,0,2,0,2,0,8,2009,0,0,158000
519,60,3,69.0,9531,1,0,0,3,0,1,0,5,2,2,0,5,6,5,1998,1998,1,1,12,13,1,0.0,3,4,2,2,3,2,2,706,5,0,88,794,1,0,1,4,882,914,0,1796,1,0,2,1,3,1,3,7,6,0,2,1,1998.0,1,2,546,4,4,2,0,36,0,0,0,0,2,2,2,0,5,2007,8,4,211000
522,20,3,90.0,11988,1,0,0,3,0,0,0,12,1,2,0,2,6,6,1957,1957,1,1,12,13,1,0.0,3,4,1,3,3,3,4,777,5,0,467,1244,1,0,1,0,1244,0,0,1244,0,0,1,1,3,1,3,6,6,2,2,1,1957.0,2,1,336,4,4,2,0,40,0,0,0,0,2,2,2,0,5,2007,8,4,150000
526,20,1,62.0,7500,1,1,3,3,0,4,0,21,2,2,0,2,7,5,2005,2005,1,1,12,13,1,0.0,2,4,2,2,3,3,5,0,5,0,1257,1257,1,0,1,4,1266,0,0,1266,0,0,2,0,3,1,2,6,6,1,4,1,2005.0,2,2,453,4,4,2,38,144,0,0,0,0,2,2,2,0,4,2006,8,4,176000
531,80,3,85.0,10200,1,0,3,3,0,4,0,23,2,2,0,7,6,5,1988,1989,1,1,6,6,1,219.0,2,4,1,2,3,0,2,783,5,0,678,1461,1,0,1,4,1509,0,0,1509,1,0,2,0,3,1,2,5,6,1,1,1,1988.0,1,2,600,4,4,2,224,0,0,0,0,0,2,2,2,0,8,2008,8,0,175000
535,60,3,74.0,9056,1,0,0,3,0,4,0,8,2,2,0,5,8,5,2004,2004,1,1,12,13,1,0.0,2,4,2,0,1,0,5,0,5,0,707,707,1,0,1,4,707,707,0,1414,0,0,2,1,3,1,2,6,6,1,2,1,2004.0,0,2,403,4,4,2,100,35,0,0,0,0,2,2,2,0,10,2006,8,4,178000
537,60,3,57.0,8924,1,0,0,3,0,1,0,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,0.0,3,4,2,2,3,0,5,0,5,0,880,880,1,0,1,4,880,844,0,1724,0,0,2,1,3,1,2,8,6,0,2,1,1998.0,0,2,527,4,4,2,120,155,0,0,0,0,2,2,2,0,7,2008,8,4,188000
538,20,3,69.0,12735,1,0,0,3,0,2,0,12,2,2,0,2,4,5,1972,1972,3,1,8,8,1,0.0,3,4,1,3,3,3,1,600,5,0,264,864,1,4,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,0,2,5,1980.0,2,2,576,4,4,2,216,0,0,0,0,0,2,3,2,0,4,2008,0,4,111250
542,60,3,69.0,11000,1,0,3,3,0,2,0,15,2,2,0,5,8,5,2000,2000,1,1,12,13,1,72.0,2,4,2,2,3,3,5,0,5,0,969,969,1,0,1,4,997,1288,0,2285,0,0,2,1,4,1,2,8,6,1,4,3,2000.0,0,3,648,4,4,2,0,56,0,0,0,0,2,2,2,0,6,2007,8,4,248000
545,60,3,58.0,17104,1,0,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,1,0.0,2,4,2,2,1,0,2,554,5,0,100,654,1,0,1,4,664,832,0,1496,1,0,2,1,3,1,2,7,6,1,2,1,2006.0,1,2,426,4,4,2,100,24,0,0,0,0,2,2,2,0,9,2006,6,5,179665
548,85,3,54.0,7244,1,0,3,3,0,4,0,11,2,2,0,6,5,7,1970,1970,1,1,12,13,1,0.0,3,2,1,2,3,0,0,619,5,0,149,768,1,0,1,4,768,0,0,768,1,0,1,0,2,1,3,5,6,0,2,5,1987.0,2,2,624,4,4,2,104,0,0,0,0,0,2,2,2,0,4,2007,8,4,129500
552,20,4,50.0,6000,1,0,3,3,0,4,0,17,2,2,0,2,5,6,1957,1957,3,1,3,3,1,0.0,3,4,1,3,3,3,4,308,5,0,620,928,1,2,1,0,928,0,0,928,0,0,1,0,3,1,3,5,6,0,2,1,1957.0,0,1,288,4,4,2,0,0,0,0,0,0,2,2,2,0,6,2008,8,4,112500
555,60,3,85.0,10625,1,0,3,3,0,4,0,16,2,2,0,5,7,5,2003,2004,1,1,12,13,1,292.0,2,4,2,2,3,3,2,866,5,0,132,998,1,0,1,4,1006,1040,0,2046,1,0,2,1,3,1,2,8,6,1,2,3,2003.0,1,3,871,4,4,2,320,62,0,0,0,0,2,2,2,0,8,2008,8,4,284000
560,120,3,69.0,3196,1,0,3,3,0,4,0,0,2,2,4,2,7,5,2003,2004,1,1,12,13,1,18.0,2,4,2,2,3,1,5,0,5,0,1374,1374,1,0,1,4,1557,0,0,1557,0,0,2,0,2,1,2,7,6,1,4,1,2003.0,0,2,420,4,4,2,143,20,0,0,0,0,2,2,2,0,10,2006,8,4,234000
563,30,3,63.0,13907,1,0,3,3,0,4,0,7,2,2,0,2,5,6,1940,1969,1,1,14,15,1,0.0,3,4,1,3,3,3,1,290,5,0,706,996,1,0,1,4,996,0,0,996,1,0,1,0,3,1,3,6,6,1,2,1,1980.0,2,0,0,4,4,2,144,0,0,0,0,0,2,2,2,0,7,2008,8,4,108000
565,60,3,69.0,13346,1,0,0,3,0,1,0,15,2,2,0,5,7,5,1992,2000,1,1,6,6,1,0.0,2,4,2,2,3,3,2,728,5,0,367,1095,1,0,1,4,1166,1129,0,2295,1,0,2,1,4,1,2,9,6,1,4,1,1992.0,1,2,590,4,4,2,0,40,0,0,0,0,2,2,2,0,7,2006,8,4,268000
568,20,3,70.0,10171,1,0,0,3,0,4,0,16,2,2,0,2,7,5,2004,2004,1,1,12,13,1,168.0,2,4,2,2,3,3,2,2,5,0,1515,1517,1,0,1,4,1535,0,0,1535,0,0,2,0,3,1,2,7,6,0,2,1,2004.0,1,2,532,4,4,2,0,0,0,0,0,0,2,2,2,0,3,2010,8,4,214000
570,90,3,69.0,7032,1,0,0,3,0,0,0,12,2,2,2,6,5,5,1979,1979,1,1,8,8,1,0.0,3,4,1,2,3,1,2,943,5,0,0,943,1,4,1,4,943,0,0,943,1,0,1,0,2,1,3,4,6,2,4,5,1979.0,2,2,600,4,4,2,42,0,0,0,0,0,2,2,2,0,12,2006,8,4,135960
572,20,3,60.0,7332,1,0,3,3,0,4,0,12,2,2,0,2,6,6,1959,1959,1,1,14,15,1,207.0,3,4,1,3,3,3,1,414,5,0,450,864,1,0,1,4,864,0,0,864,1,0,1,0,2,1,2,4,6,0,2,1,1959.0,2,1,288,4,4,2,168,0,0,0,0,0,2,2,2,0,10,2006,8,0,120000
573,60,3,83.0,13159,1,0,0,1,0,0,0,23,2,2,0,5,7,5,2009,2009,1,1,12,13,1,0.0,3,4,2,0,3,0,5,0,5,0,846,846,1,2,1,4,846,846,0,1692,0,0,2,1,3,1,2,6,6,0,2,1,2009.0,1,2,650,4,4,2,208,114,0,0,0,0,2,2,2,0,7,2009,6,5,224500
574,80,3,76.0,9967,1,0,0,3,0,4,0,8,2,2,0,7,7,5,2000,2000,1,1,12,13,1,0.0,3,4,2,2,3,3,5,0,5,0,384,384,1,0,1,4,774,656,0,1430,0,0,2,1,3,1,3,8,6,1,4,3,2000.0,1,2,400,4,4,2,100,0,0,0,0,0,2,2,2,0,12,2007,8,4,170000
580,50,4,81.0,12150,1,0,3,3,0,4,0,17,2,2,0,0,5,5,1954,1954,1,1,8,8,1,335.0,3,4,0,3,3,3,5,0,5,0,1050,1050,1,0,0,1,1050,745,0,1795,0,0,2,0,4,1,3,7,6,0,2,1,1954.0,2,1,352,1,4,2,0,0,0,0,0,0,2,2,2,0,11,2008,8,4,131500
583,90,3,81.0,11841,0,0,3,3,0,4,0,7,2,2,2,6,6,5,1990,1990,1,1,6,6,1,104.0,3,2,1,2,3,0,2,816,5,0,0,816,1,4,1,4,816,0,0,816,1,0,1,0,3,1,3,5,6,0,2,1,1980.0,2,0,0,4,4,2,0,32,0,0,0,0,2,2,2,0,5,2007,8,4,118500
588,85,3,74.0,8740,1,0,0,3,0,4,0,19,2,2,0,6,5,6,1982,1982,3,1,6,6,1,0.0,3,4,1,3,3,0,0,672,5,0,168,840,1,4,1,4,860,0,0,860,1,0,1,0,2,1,3,4,6,0,2,5,1996.0,2,2,528,4,4,2,0,0,0,0,0,0,2,2,2,0,7,2009,8,4,137000
591,60,3,64.0,8320,1,0,3,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,1,12,13,1,0.0,2,4,2,2,3,3,2,490,5,0,280,770,1,0,1,4,770,812,0,1582,0,0,2,1,3,1,2,6,6,0,2,1,2004.0,1,2,520,4,4,2,0,45,0,0,0,0,2,2,2,0,9,2008,8,4,185900
594,120,4,69.0,4435,1,0,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,12,13,1,170.0,2,4,2,2,3,0,2,685,5,0,163,848,1,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,6,0,2,1,2003.0,0,2,420,4,4,2,140,0,0,0,0,0,2,2,2,0,5,2009,8,4,140000
595,20,3,88.0,7990,1,0,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,3,1,6,6,1,0.0,3,4,1,2,3,3,5,0,5,0,924,924,1,4,1,4,924,0,0,924,0,0,1,0,3,1,3,5,6,0,2,5,1981.0,2,1,280,4,4,2,0,0,0,0,0,0,2,2,2,0,4,2008,8,4,110000
597,70,4,60.0,3600,1,0,3,3,0,4,0,17,2,2,0,5,6,7,1910,1993,1,1,12,13,1,0.0,3,4,1,3,3,3,5,0,5,0,684,684,1,0,0,0,684,684,0,1368,0,0,1,0,3,1,3,7,6,0,2,5,1930.0,2,1,216,4,1,0,0,158,0,0,0,0,2,2,2,0,10,2006,8,4,114504
601,60,3,74.0,10927,1,0,3,3,0,4,0,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,280.0,2,4,2,2,3,0,2,546,5,0,512,1058,1,0,1,4,1058,846,0,1904,1,0,2,1,3,1,0,8,6,1,2,3,2003.0,0,2,736,4,4,2,179,60,0,0,0,0,2,2,2,0,6,2006,8,4,275000
603,60,3,80.0,10041,1,0,0,3,0,4,0,20,2,2,0,5,8,5,1992,1992,1,1,6,6,1,0.0,2,4,2,2,3,2,2,789,5,0,119,908,1,0,1,4,927,988,0,1915,1,0,2,1,3,1,2,8,6,1,4,1,1992.0,0,2,506,4,4,2,120,150,0,0,0,0,2,2,2,0,2,2006,8,0,220000
605,20,3,88.0,12803,1,0,0,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,12,13,1,99.0,2,4,2,2,3,2,2,922,5,0,572,1494,1,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,6,6,1,4,1,2002.0,1,2,530,4,4,2,192,36,0,0,0,0,2,2,2,0,9,2008,8,4,221000
607,20,3,82.0,12464,1,0,1,2,0,0,1,5,2,2,0,2,5,5,1996,1996,1,1,12,13,1,0.0,3,2,2,2,3,3,2,732,5,0,308,1040,1,2,1,4,1040,0,0,1040,1,0,1,0,3,1,2,6,6,0,2,5,2000.0,2,2,576,4,4,2,168,0,0,0,0,0,2,0,2,0,11,2009,8,4,152000
611,60,3,69.0,11050,1,0,3,3,0,4,0,5,4,2,0,5,9,5,2000,2000,3,1,12,13,1,204.0,2,4,2,0,3,2,2,904,5,0,536,1440,1,0,1,4,1476,677,0,2153,1,0,2,1,3,1,0,8,6,2,0,1,2000.0,0,3,736,4,4,2,253,142,0,0,0,0,2,2,2,0,5,2009,8,4,313000
613,60,3,69.0,11885,1,0,3,3,0,4,0,5,2,2,0,5,8,5,2001,2001,1,1,12,13,1,108.0,2,4,2,2,3,0,2,990,5,0,309,1299,1,0,1,4,1299,573,0,1872,1,0,2,1,3,1,0,7,6,1,4,3,2001.0,1,2,531,4,4,2,160,122,0,0,0,0,2,2,2,0,11,2009,8,4,261500
614,20,3,70.0,8402,1,0,3,3,0,4,0,11,1,2,0,2,5,5,2007,2007,1,1,12,13,1,0.0,3,4,2,2,3,3,0,206,5,0,914,1120,1,0,1,4,1120,0,0,1120,0,0,1,0,3,1,3,6,6,0,2,1,1980.0,2,0,0,4,4,2,0,30,0,0,0,0,2,2,2,0,12,2007,6,5,147000
